Time_abs/ps, Signal 1/nA, Signal 2/nA
  1878.000,     0.005308,    -0.026927
  1878.050,    -0.036046,     0.000562
  1878.100,     0.000840,     0.010060
  1878.150,     0.019185,    -0.001438
  1878.200,     0.010713,     0.017743
  1878.250,     0.105573,     0.018807
  1878.300,    -0.014136,     0.017877
  1878.350,     0.089401,    -0.009389
  1878.400,     0.027498,    -0.015589
  1878.450,     0.147410,    -0.033857
  1878.500,    -0.003771,    -0.043776
  1878.550,     0.046537,    -0.032228
  1878.600,     0.051839,    -0.007239
  1878.650,     0.015069,    -0.017972
  1878.700,     0.024325,    -0.010988
  1878.750,     0.015349,    -0.000020
  1878.800,     0.046169,     0.004302
  1878.850,     0.028373,     0.014627
  1878.900,    -0.079774,     0.006914
  1878.950,    -0.020106,     0.030477
  1879.000,    -0.103446,     0.004502
  1879.050,     0.038142,    -0.005582
  1879.100,    -0.078573,     0.004251
  1879.150,     0.021045,    -0.030726
  1879.200,    -0.013949,    -0.015204
  1879.250,     0.000604,    -0.018011
  1879.300,     0.041955,    -0.065938
  1879.350,     0.027491,    -0.032735
  1879.400,    -0.004922,     0.009723
  1879.450,     0.110697,     0.005495
  1879.500,     0.164404,    -0.012664
  1879.550,     0.061535,     0.009998
  1879.600,     0.112700,     0.009159
  1879.650,     0.166320,     0.003449
  1879.700,     0.180825,     0.039500
  1879.750,     0.254933,     0.009157
  1879.800,     0.275213,     0.026627
  1879.850,     0.233741,    -0.023235
  1879.900,     0.300807,    -0.049307
  1879.950,     0.344985,    -0.019013
  1880.000,     0.359538,    -0.043639
  1880.050,     0.317566,    -0.008480
  1880.100,     0.425195,    -0.019723
  1880.150,     0.384359,    -0.053389
  1880.200,     0.541526,     0.000405
  1880.250,     0.496953,    -0.027664
  1880.300,     0.592374,     0.009242
  1880.350,     0.605015,     0.002237
  1880.400,     0.703999,     0.019023
  1880.450,     0.676333,     0.019540
  1880.500,     0.709640,    -0.007625
  1880.550,     0.754184,     0.012225
  1880.600,     0.762538,    -0.001510
  1880.650,     0.725205,    -0.009044
  1880.700,     0.642358,     0.002589
  1880.750,     0.405940,    -0.028395
  1880.800,     0.032220,    -0.024063
  1880.850,    -0.287118,    -0.028468
  1880.900,    -0.837549,    -0.023230
  1880.950,    -1.516775,    -0.009925
  1881.000,    -2.177121,     0.004479
  1881.050,    -2.876275,     0.006935
  1881.100,    -3.637855,     0.002008
  1881.150,    -4.144708,     0.015223
  1881.200,    -4.562819,     0.004457
  1881.250,    -4.858066,     0.010037
  1881.300,    -4.836724,     0.003687
  1881.350,    -4.756510,     0.017870
  1881.400,    -4.430712,     0.011390
  1881.450,    -3.952339,    -0.012846
  1881.500,    -3.317383,    -0.010483
  1881.550,    -2.400636,    -0.008837
  1881.600,    -1.463633,    -0.012996
  1881.650,    -0.273438,    -0.019796
  1881.700,     0.978411,    -0.031183
  1881.750,     2.197153,    -0.035353
  1881.800,     3.495691,    -0.031399
  1881.850,     4.707145,    -0.015766
  1881.900,     5.705788,    -0.012902
  1881.950,     6.375194,    -0.014197
  1882.000,     6.873265,    -0.007914
  1882.050,     6.902869,    -0.003249
  1882.100,     6.804552,     0.007613
  1882.150,     6.332857,     0.009527
  1882.200,     5.712739,     0.024192
  1882.250,     4.969200,     0.004473
  1882.300,     4.265186,     0.014972
  1882.350,     3.607040,     0.001291
  1882.400,     3.055565,    -0.003415
  1882.450,     2.670949,    -0.018369
  1882.500,     2.507045,    -0.052204
  1882.550,     2.499006,    -0.039764
  1882.600,     2.731118,    -0.043609
  1882.650,     3.114339,    -0.036338
  1882.700,     3.771697,    -0.021990
  1882.750,     4.397681,    -0.034450
  1882.800,     5.189874,     0.003739
  1882.850,     6.042496,    -0.011181
  1882.900,     6.920765,     0.024105
  1882.950,     7.811773,     0.017052
  1883.000,     8.712284,     0.020660
  1883.050,     9.664045,     0.032113
  1883.100,    10.579741,     0.031233
  1883.150,    11.618703,     0.014251
  1883.200,    12.713902,    -0.012238
  1883.250,    13.947191,    -0.009016
  1883.300,    15.108752,    -0.043453
  1883.350,    16.582981,    -0.028161
  1883.400,    17.989640,    -0.031326
  1883.450,    19.532421,    -0.023676
  1883.500,    21.248188,    -0.051207
  1883.550,    22.847857,    -0.057384
  1883.600,    24.657414,    -0.023081
  1883.650,    26.503252,    -0.025421
  1883.700,    28.409322,    -0.020560
  1883.750,    30.448725,    -0.017412
  1883.800,    32.431794,    -0.008888
  1883.850,    34.231884,     0.022931
  1883.900,    35.750608,     0.021265
  1883.950,    36.453244,     0.026126
  1884.000,    35.820873,     0.022535
  1884.050,    33.152113,     0.017219
  1884.100,    27.449576,     0.010813
  1884.150,    17.857785,    -0.003551
  1884.200,     3.535663,    -0.001514
  1884.250,   -15.865457,    -0.003463
  1884.300,   -40.304721,    -0.025762
  1884.350,   -68.834671,    -0.031943
  1884.400,   -99.924151,    -0.015460
  1884.450,  -131.861418,    -0.029527
  1884.500,  -162.660686,    -0.029289
  1884.550,  -190.346814,    -0.017818
  1884.600,  -213.512879,    -0.002248
  1884.650,  -231.038227,     0.016696
  1884.700,  -241.776937,     0.035931
  1884.750,  -244.889073,     0.008812
  1884.800,  -239.634006,     0.029739
  1884.850,  -225.779390,     0.028100
  1884.900,  -202.923545,     0.042698
  1884.950,  -171.259182,     0.032139
  1885.000,  -131.273412,     0.027347
  1885.050,   -84.045845,     0.004808
  1885.100,   -31.115069,     0.004828
  1885.150,    24.871934,    -0.001488
  1885.200,    81.219966,    -0.026434
  1885.250,   134.603601,    -0.032629
  1885.300,   182.123635,    -0.049576
  1885.350,   220.909890,    -0.078977
  1885.400,   248.584959,    -0.053425
  1885.450,   263.505527,    -0.047597
  1885.500,   265.565365,    -0.056819
  1885.550,   255.472809,    -0.063185
  1885.600,   235.027410,    -0.049985
  1885.650,   206.621918,    -0.036162
  1885.700,   173.135583,    -0.010997
  1885.750,   137.302738,    -0.011892
  1885.800,   101.640932,     0.008060
  1885.850,    68.352115,     0.023516
  1885.900,    39.096410,     0.014563
  1885.950,    15.026776,     0.019474
  1886.000,    -3.169239,     0.021586
  1886.050,   -15.552827,     0.005253
  1886.100,   -22.842540,     0.020816
  1886.150,   -25.642014,     0.001661
  1886.200,   -25.081088,    -0.016403
  1886.250,   -22.375722,    -0.020969
  1886.300,   -18.753270,    -0.036271
  1886.350,   -14.796430,    -0.005143
  1886.400,   -11.270777,    -0.049823
  1886.450,    -7.963999,    -0.033517
  1886.500,    -4.741112,    -0.024672
  1886.550,    -1.683105,    -0.038462
  1886.600,     1.346121,    -0.017128
  1886.650,     3.798058,    -0.001733
  1886.700,     5.522680,    -0.016321
  1886.750,     6.254476,     0.011670
  1886.800,     5.497781,     0.024926
  1886.850,     3.253009,     0.009197
  1886.900,    -0.284031,     0.018537
  1886.950,    -5.000827,     0.028266
  1887.000,   -10.042380,     0.007757
  1887.050,   -14.718163,     0.003899
  1887.100,   -18.167580,     0.006763
  1887.150,   -19.925467,    -0.015922
  1887.200,   -19.628016,    -0.005735
  1887.250,   -17.343367,    -0.003861
  1887.300,   -13.267431,    -0.030275
  1887.350,    -7.996334,    -0.049430
  1887.400,    -2.404344,    -0.038969
  1887.450,     2.437162,    -0.027530
  1887.500,     5.906122,    -0.008840
  1887.550,     7.383142,    -0.018720
  1887.600,     6.949515,    -0.001830
  1887.650,     4.867133,    -0.005003
  1887.700,     1.627078,    -0.008709
  1887.750,    -2.357278,    -0.003714
  1887.800,    -6.548153,    -0.005202
  1887.850,   -10.289805,     0.001967
  1887.900,   -13.435639,     0.001505
  1887.950,   -15.510912,     0.019257
  1888.000,   -16.559980,    -0.009802
  1888.050,   -16.627360,    -0.015048
  1888.100,   -16.248067,    -0.002487
  1888.150,   -15.390585,    -0.019636
  1888.200,   -14.211379,    -0.013655
  1888.250,   -12.893387,    -0.023306
  1888.300,   -11.199972,     0.000239
  1888.350,    -9.283443,    -0.005903
  1888.400,    -6.891059,    -0.004855
  1888.450,    -4.316744,    -0.018155
  1888.500,    -1.523083,     0.002410
  1888.550,     0.904606,    -0.008689
  1888.600,     2.397085,    -0.006856
  1888.650,     2.629253,    -0.002995
  1888.700,     1.666386,    -0.007671
  1888.750,    -0.506688,     0.006208
  1888.800,    -3.749272,     0.020148
  1888.850,    -7.410109,    -0.002975
  1888.900,   -11.177605,    -0.014850
  1888.950,   -14.432128,    -0.004363
  1889.000,   -16.779369,    -0.003188
  1889.050,   -18.208526,    -0.019522
  1889.100,   -18.491176,    -0.023327
  1889.150,   -17.874564,    -0.020261
  1889.200,   -16.630182,    -0.028117
  1889.250,   -15.082852,    -0.028635
  1889.300,   -13.704163,    -0.001701
  1889.350,   -12.737742,    -0.000913
  1889.400,   -12.330893,     0.002592
  1889.450,   -12.504930,     0.002133
  1889.500,   -13.293856,    -0.000891
  1889.550,   -13.996477,     0.007815
  1889.600,   -14.046516,     0.022921
  1889.650,   -13.147712,     0.028440
  1889.700,   -11.093221,     0.032515
  1889.750,    -7.976316,     0.003636
  1889.800,    -4.277502,    -0.009898
  1889.850,    -0.396146,    -0.032092
  1889.900,     3.528799,    -0.002978
  1889.950,     7.292835,    -0.022802
  1890.000,    10.338560,    -0.052493
  1890.050,    12.695344,    -0.021892
  1890.100,    14.183896,    -0.049135
  1890.150,    14.546585,    -0.041434
  1890.200,    13.766872,    -0.024163
  1890.250,    11.993321,    -0.029990
  1890.300,     9.274780,    -0.029077
  1890.350,     5.909695,    -0.015564
  1890.400,     2.348117,    -0.013141
  1890.450,    -1.128252,     0.010038
  1890.500,    -4.506305,     0.027991
  1890.550,    -7.459451,     0.018670
  1890.600,    -9.932279,     0.010381
  1890.650,   -11.848931,     0.018850
  1890.700,   -13.056416,     0.007263
  1890.750,   -13.694888,    -0.003004
  1890.800,   -13.755019,    -0.007104
  1890.850,   -13.267479,    -0.001717
  1890.900,   -12.520573,     0.006379
  1890.950,   -11.400061,    -0.009775
  1891.000,   -10.213835,    -0.039246
  1891.050,    -8.815046,    -0.044113
  1891.100,    -7.306836,    -0.040137
  1891.150,    -5.357542,    -0.044704
  1891.200,    -3.064944,    -0.036587
  1891.250,    -0.642122,    -0.043653
  1891.300,     1.564397,    -0.022968
  1891.350,     3.301972,    -0.027085
  1891.400,     4.719047,    -0.029297
  1891.450,     5.832743,    -0.003587
  1891.500,     6.579650,     0.015568
  1891.550,     7.072485,     0.018770
  1891.600,     7.210858,     0.016132
  1891.650,     7.396365,     0.004497
  1891.700,     7.610186,    -0.008290
  1891.750,     7.847685,     0.006208
  1891.800,     8.127617,     0.007614
  1891.850,     8.409318,     0.016803
  1891.900,     8.609267,    -0.002287
  1891.950,     8.794729,    -0.004369
  1892.000,     8.767781,     0.004487
  1892.050,     8.413852,    -0.019045
  1892.100,     7.757643,    -0.033227
  1892.150,     6.785424,    -0.035855
  1892.200,     5.641239,    -0.016833
  1892.250,     4.353909,    -0.008779
  1892.300,     2.889499,    -0.007698
  1892.350,     1.382263,    -0.013455
  1892.400,    -0.154098,    -0.031499
  1892.450,    -1.741915,    -0.026610
  1892.500,    -3.262030,     0.008753
  1892.550,    -4.571519,     0.009995
  1892.600,    -5.407762,     0.014374
  1892.650,    -5.664969,    -0.045416
  1892.700,    -5.472751,    -0.036452
  1892.750,    -4.699597,    -0.000486
  1892.800,    -3.652663,    -0.008257
  1892.850,    -2.569005,    -0.031534
  1892.900,    -1.434531,    -0.023836
  1892.950,    -0.565627,    -0.025730
  1893.000,     0.039835,    -0.020713
  1893.050,     0.364971,    -0.010494
  1893.100,     0.640422,    -0.010403
  1893.150,     0.766029,     0.004041
  1893.200,     0.870440,     0.018348
  1893.250,     1.202671,    -0.003387
  1893.300,     1.861299,    -0.022576
  1893.350,     2.718238,     0.027258
  1893.400,     3.789333,    -0.000443
  1893.450,     5.114750,     0.009956
  1893.500,     6.538595,     0.026077
  1893.550,     8.037174,    -0.005582
  1893.600,     9.474690,    -0.002238
  1893.650,    10.591904,    -0.001694
  1893.700,    11.308933,    -0.013469
  1893.750,    11.519905,    -0.038162
  1893.800,    11.234289,    -0.016106
  1893.850,    10.799612,    -0.037117
  1893.900,    10.162504,    -0.050181
  1893.950,     9.386814,    -0.018569
  1894.000,     8.763421,    -0.042737
  1894.050,     8.136509,    -0.046565
  1894.100,     7.099670,    -0.026094
  1894.150,     5.822985,    -0.015951
  1894.200,     3.862602,    -0.029549
  1894.250,     1.349093,     0.023996
  1894.300,    -1.743827,     0.028531
  1894.350,    -5.254136,    -0.011202
  1894.400,    -8.595892,     0.023538
  1894.450,   -11.618247,     0.032015
  1894.500,   -14.007842,     0.049115
  1894.550,   -15.589323,     0.005290
  1894.600,   -16.122506,     0.012658
  1894.650,   -15.353079,     0.019826
  1894.700,   -13.255735,    -0.008415
  1894.750,    -9.859300,    -0.010331
  1894.800,    -5.514271,    -0.013779
  1894.850,    -0.780070,    -0.032359
  1894.900,     3.804027,    -0.020836
  1894.950,     7.740432,    -0.049892
  1895.000,    10.770740,    -0.047612
  1895.050,    12.727177,    -0.023167
  1895.100,    13.762591,    -0.006665
  1895.150,    13.661401,    -0.021561
  1895.200,    13.290239,    -0.043840
  1895.250,    12.305075,    -0.008799
  1895.300,    10.857833,    -0.004614
  1895.350,     9.498049,    -0.007117
  1895.400,     8.160731,     0.028498
  1895.450,     7.042651,     0.011539
  1895.500,     6.329286,     0.009597
  1895.550,     5.872650,    -0.012566
  1895.600,     5.556499,    -0.016728
  1895.650,     5.275544,     0.015803
  1895.700,     4.920875,     0.017524
  1895.750,     4.330498,     0.007248
  1895.800,     3.466644,     0.015713
  1895.850,     2.162072,    -0.007590
  1895.900,     0.572997,    -0.014255
  1895.950,    -1.344282,    -0.010368
  1896.000,    -3.568626,    -0.020299
  1896.050,    -5.809443,    -0.013899
  1896.100,    -8.030488,    -0.018215
  1896.150,   -10.062544,    -0.015774
  1896.200,   -11.740797,    -0.018601
  1896.250,   -12.791271,    -0.022003
  1896.300,   -13.269486,    -0.011619
  1896.350,   -12.965119,    -0.012803
  1896.400,   -12.015927,    -0.026562
  1896.450,   -10.417235,    -0.023244
  1896.500,    -8.077738,     0.003011
  1896.550,    -5.306477,     0.005600
  1896.600,    -2.426778,     0.010922
  1896.650,     0.479408,    -0.005561
  1896.700,     3.095267,    -0.031565
  1896.750,     5.354939,    -0.021857
  1896.800,     7.086372,    -0.009689
  1896.850,     8.363819,    -0.003170
  1896.900,     8.998071,    -0.021806
  1896.950,     9.114198,    -0.005231
  1897.000,     8.597105,    -0.012318
  1897.050,     7.707961,    -0.004281
  1897.100,     6.394697,     0.028068
  1897.150,     4.848056,    -0.002880
  1897.200,     3.106562,    -0.022478
  1897.250,     1.194021,    -0.000240
  1897.300,    -0.691592,     0.002587
  1897.350,    -2.242288,     0.027375
  1897.400,    -3.445216,     0.015153
  1897.450,    -4.185669,    -0.006088
  1897.500,    -4.434899,    -0.013823
  1897.550,    -3.983904,    -0.014948
  1897.600,    -2.911804,    -0.034444
  1897.650,    -1.528788,    -0.006007
  1897.700,     0.041635,    -0.016877
  1897.750,     1.331962,    -0.011483
  1897.800,     1.995563,    -0.033700
  1897.850,     1.997854,    -0.030761
  1897.900,     1.219784,    -0.035862
  1897.950,    -0.370307,     0.005033
  1898.000,    -2.658572,    -0.013637
  1898.050,    -4.956212,    -0.031004
  1898.100,    -7.096167,    -0.029584
  1898.150,    -8.582025,    -0.011295
  1898.200,    -9.124764,     0.017900
  1898.250,    -8.875000,     0.014636
  1898.300,    -7.960601,     0.022760
  1898.350,    -6.576734,     0.014715
  1898.400,    -4.888557,     0.051496
  1898.450,    -3.053607,     0.040500
  1898.500,    -1.430149,     0.003902
  1898.550,    -0.118506,    -0.003667
  1898.600,     0.952774,    -0.008770
  1898.650,     1.708533,    -0.012108
  1898.700,     2.272767,    -0.013677
  1898.750,     2.955453,    -0.019586
  1898.800,     3.392215,    -0.041528
  1898.850,     3.941539,    -0.040279
  1898.900,     4.567106,    -0.037128
  1898.950,     5.057981,    -0.035312
  1899.000,     5.325342,    -0.028812
  1899.050,     5.217668,    -0.035448
  1899.100,     4.923793,    -0.021340
  1899.150,     4.655148,     0.002096
  1899.200,     4.662884,    -0.005120
  1899.250,     4.897659,     0.018389
  1899.300,     5.319394,     0.016214
  1899.350,     5.967181,     0.004582
  1899.400,     6.233900,     0.007765
  1899.450,     5.953177,     0.003560
  1899.500,     4.802166,     0.002607
  1899.550,     2.953286,     0.006203
  1899.600,     0.138384,     0.011847
  1899.650,    -3.112351,    -0.001498
  1899.700,    -6.685323,    -0.021079
  1899.750,   -10.115118,    -0.012838
  1899.800,   -13.195612,    -0.028892
  1899.850,   -15.601104,    -0.027352
  1899.900,   -16.986430,    -0.017294
  1899.950,   -17.319039,    -0.005861
  1900.000,   -16.402048,    -0.023316
  1900.050,   -14.689081,    -0.025995
  1900.100,   -12.172986,     0.004182
  1900.150,    -9.517619,    -0.002309
  1900.200,    -6.670422,     0.011488
  1900.250,    -3.919259,    -0.011370
  1900.300,    -1.400172,     0.002015
  1900.350,     0.903480,    -0.026637
  1900.400,     2.893792,    -0.031374
  1900.450,     4.664555,    -0.009940
  1900.500,     6.335796,    -0.017353
  1900.550,     7.598228,    -0.038354
  1900.600,     8.429025,    -0.019666
  1900.650,     8.707168,    -0.024212
  1900.700,     8.278495,    -0.025259
  1900.750,     7.392519,    -0.011234
  1900.800,     6.121778,    -0.002484
  1900.850,     4.754191,    -0.012049
  1900.900,     3.436641,    -0.001152
  1900.950,     2.541612,     0.016462
  1901.000,     2.042461,     0.008877
  1901.050,     1.907673,     0.019333
  1901.100,     2.005787,     0.019680
  1901.150,     2.003804,    -0.000394
  1901.200,     1.513148,    -0.000006
  1901.250,     0.541476,     0.012692
  1901.300,    -0.860732,    -0.011958
  1901.350,    -2.808757,    -0.023788
  1901.400,    -4.980550,    -0.055052
  1901.450,    -7.443704,    -0.038249
  1901.500,    -9.923317,    -0.044277
  1901.550,   -12.142722,    -0.042759
  1901.600,   -13.805595,    -0.031764
  1901.650,   -14.736128,    -0.017836
  1901.700,   -14.720340,    -0.019163
  1901.750,   -13.739674,    -0.016564
  1901.800,   -11.793644,    -0.016050
  1901.850,    -9.025580,     0.007712
  1901.900,    -5.603724,     0.011529
  1901.950,    -1.941072,    -0.002572
  1902.000,     1.691097,     0.034342
  1902.050,     4.973781,     0.020895
  1902.100,     7.516451,     0.009743
  1902.150,     9.163004,     0.002515
  1902.200,     9.741655,     0.000216
  1902.250,     9.291412,     0.003832
  1902.300,     7.883019,    -0.008668
  1902.350,     5.882154,    -0.027215
  1902.400,     3.676523,    -0.020381
  1902.450,     1.408149,    -0.015581
  1902.500,    -0.387014,    -0.030192
  1902.550,    -1.569800,    -0.015893
  1902.600,    -2.034280,    -0.022383
  1902.650,    -1.926068,    -0.006061
  1902.700,    -1.256841,    -0.030079
  1902.750,    -0.256538,    -0.021074
  1902.800,     0.942330,    -0.006634
  1902.850,     2.211872,     0.011296
  1902.900,     3.316940,     0.021825
  1902.950,     4.157780,     0.021901
  1903.000,     4.659771,    -0.011120
  1903.050,     4.987461,    -0.003579
  1903.100,     5.061180,    -0.004557
  1903.150,     4.657203,    -0.024683
  1903.200,     3.858972,    -0.048681
  1903.250,     2.783483,    -0.017967
  1903.300,     1.391106,    -0.051479
  1903.350,    -0.078585,    -0.016344
  1903.400,    -1.522240,     0.000260
  1903.450,    -2.734937,     0.018099
  1903.500,    -3.620270,    -0.013262
  1903.550,    -4.312850,     0.004321
  1903.600,    -4.301483,     0.015431
  1903.650,    -3.926862,     0.020798
  1903.700,    -3.179931,     0.018291
  1903.750,    -2.323710,     0.006474
  1903.800,    -1.308607,     0.015404
  1903.850,    -0.395108,    -0.007366
  1903.900,     0.443542,     0.008150
  1903.950,     1.165332,    -0.011324
  1904.000,     1.677184,    -0.013002
  1904.050,     2.103167,    -0.017867
  1904.100,     2.340256,    -0.019069
  1904.150,     2.532506,    -0.033287
  1904.200,     2.737923,    -0.037097
  1904.250,     2.992823,    -0.035627
  1904.300,     3.346989,    -0.029096
  1904.350,     3.761474,    -0.018764
  1904.400,     4.319103,    -0.026142
  1904.450,     4.913772,    -0.016716
  1904.500,     5.404904,     0.003350
  1904.550,     5.859893,     0.003084
  1904.600,     6.267107,     0.010839
  1904.650,     6.555657,     0.032719
  1904.700,     6.596165,     0.031359
  1904.750,     6.234553,     0.013717
  1904.800,     5.489187,     0.012574
  1904.850,     4.169102,    -0.006870
  1904.900,     2.440048,    -0.009009
  1904.950,     0.468803,     0.003610
  1905.000,    -1.442186,    -0.014524
  1905.050,    -3.476692,    -0.019292
  1905.100,    -5.268550,    -0.042608
  1905.150,    -6.901595,    -0.035955
  1905.200,    -8.260344,    -0.052300
  1905.250,    -9.305082,    -0.031950
  1905.300,    -9.901071,    -0.021522
  1905.350,   -10.174165,    -0.023002
  1905.400,   -10.143505,    -0.016849
  1905.450,    -9.680395,    -0.007418
  1905.500,    -8.835546,    -0.006853
  1905.550,    -7.656655,    -0.018596
  1905.600,    -6.316581,     0.015081
  1905.650,    -4.590031,     0.000570
  1905.700,    -2.947882,     0.007055
  1905.750,    -1.253781,    -0.001826
  1905.800,     0.387531,    -0.019660
  1905.850,     1.777344,    -0.021728
  1905.900,     2.852136,    -0.018003
  1905.950,     3.469410,    -0.015860
  1906.000,     3.792874,    -0.000444
  1906.050,     3.774187,    -0.022950
  1906.100,     3.607284,    -0.025639
  1906.150,     3.465180,    -0.002471
  1906.200,     3.326869,     0.014374
  1906.250,     3.239622,     0.022301
  1906.300,     3.060691,     0.020583
  1906.350,     2.710804,     0.021772
  1906.400,     2.164100,     0.027748
  1906.450,     1.345259,     0.009545
  1906.500,     0.040587,     0.019321
  1906.550,    -1.473325,    -0.017040
  1906.600,    -3.080541,    -0.017374
  1906.650,    -4.631744,    -0.036202
  1906.700,    -6.009916,    -0.031107
  1906.750,    -6.794639,    -0.031793
  1906.800,    -7.249474,    -0.047236
  1906.850,    -6.916528,    -0.051656
  1906.900,    -6.110354,    -0.022423
  1906.950,    -4.883072,    -0.032023
  1907.000,    -3.449881,    -0.034404
  1907.050,    -2.133559,    -0.017877
  1907.100,    -0.942354,    -0.010965
  1907.150,    -0.098168,     0.009536
  1907.200,     0.504053,     0.015239
  1907.250,     0.942272,     0.023266
  1907.300,     1.077394,    -0.004544
  1907.350,     1.275614,     0.006757
  1907.400,     1.406070,     0.031794
  1907.450,     1.857575,     0.021111
  1907.500,     2.371556,     0.017640
  1907.550,     3.066268,     0.019130
  1907.600,     3.863222,    -0.032851
  1907.650,     4.617474,    -0.029809
  1907.700,     5.270806,    -0.044915
  1907.750,     5.732426,    -0.050672
  1907.800,     5.836987,    -0.051544
  1907.850,     5.642116,    -0.023710
  1907.900,     5.328554,    -0.016964
  1907.950,     4.928775,    -0.037087
  1908.000,     4.604416,     0.001645
  1908.050,     4.347570,     0.003592
  1908.100,     4.358200,     0.026676
  1908.150,     4.289338,     0.040431
  1908.200,     4.414793,     0.023985
  1908.250,     4.508803,     0.008309
  1908.300,     4.422322,     0.015830
  1908.350,     4.050907,     0.006658
  1908.400,     3.472407,    -0.023869
  1908.450,     2.655599,    -0.003454
  1908.500,     1.702852,    -0.012167
  1908.550,     0.676140,    -0.028072
  1908.600,    -0.187356,    -0.017076
  1908.650,    -0.984251,    -0.041148
  1908.700,    -1.476033,    -0.045421
  1908.750,    -1.778618,    -0.032685
  1908.800,    -1.920344,    -0.008792
  1908.850,    -2.042826,    -0.008336
  1908.900,    -2.074719,    -0.015863
  1908.950,    -2.132556,     0.021084
  1909.000,    -2.354180,     0.012053
  1909.050,    -2.688325,     0.025142
  1909.100,    -3.152907,    -0.000836
  1909.150,    -3.560419,    -0.018580
  1909.200,    -3.991381,    -0.001689
  1909.250,    -3.910917,     0.000970
  1909.300,    -3.519873,    -0.015476
  1909.350,    -2.833736,    -0.038642
  1909.400,    -1.807477,    -0.060323
  1909.450,    -0.590278,    -0.056991
  1909.500,     0.668292,    -0.031682
  1909.550,     1.748280,    -0.031336
  1909.600,     2.744542,    -0.032150
  1909.650,     3.559853,    -0.024170
  1909.700,     4.124329,    -0.007078
  1909.750,     4.657093,    -0.025434
  1909.800,     5.199704,     0.005398
  1909.850,     5.763977,     0.044211
  1909.900,     6.150326,     0.031130
  1909.950,     6.234023,     0.047126
  1910.000,     6.055640,     0.030484
  1910.050,     5.429057,     0.020910
  1910.100,     4.306850,     0.022476
  1910.150,     2.732006,    -0.006890
  1910.200,     0.856623,    -0.020517
  1910.250,    -1.297591,    -0.026636
  1910.300,    -3.259103,    -0.023265
  1910.350,    -4.981109,    -0.036324
  1910.400,    -6.278295,    -0.019542
  1910.450,    -7.265068,    -0.033033
  1910.500,    -7.923376,    -0.047522
  1910.550,    -8.328163,    -0.020913
  1910.600,    -8.665974,    -0.026450
  1910.650,    -8.905992,    -0.012825
  1910.700,    -9.138571,    -0.023078
  1910.750,    -9.211245,    -0.001668
  1910.800,    -9.082244,     0.032400
  1910.850,    -8.769194,     0.024265
  1910.900,    -8.010602,     0.018405
  1910.950,    -6.969162,     0.043501
  1911.000,    -5.526255,     0.017087
  1911.050,    -3.806735,    -0.005789
  1911.100,    -1.808259,    -0.013532
  1911.150,     0.413993,    -0.010407
  1911.200,     2.630459,    -0.017795
  1911.250,     4.524422,     0.001902
  1911.300,     5.969576,    -0.048664
  1911.350,     6.854014,    -0.039138
  1911.400,     7.318291,    -0.029657
  1911.450,     7.257767,    -0.040151
  1911.500,     6.884069,    -0.031402
  1911.550,     6.171910,    -0.016868
  1911.600,     5.255862,    -0.011207
  1911.650,     4.264839,    -0.020611
  1911.700,     3.197032,     0.015081
  1911.750,     2.120837,     0.019755
  1911.800,     1.105035,     0.015799
  1911.850,    -0.035079,     0.011750
  1911.900,    -0.922014,     0.005037
  1911.950,    -1.760257,    -0.021789
  1912.000,    -2.458013,    -0.009866
  1912.050,    -2.928185,    -0.020539
  1912.100,    -3.216325,    -0.011905
  1912.150,    -3.305947,    -0.015666
  1912.200,    -3.180192,    -0.034183
  1912.250,    -3.083434,    -0.028310
  1912.300,    -2.914203,    -0.028213
  1912.350,    -2.802705,     0.001139
  1912.400,    -2.702246,    -0.027962
  1912.450,    -2.699674,    -0.014922
  1912.500,    -2.586607,     0.006487
  1912.550,    -2.558312,     0.021479
  1912.600,    -2.465081,     0.033309
  1912.650,    -2.325395,     0.015293
  1912.700,    -2.134888,     0.012425
  1912.750,    -1.858347,     0.014945
  1912.800,    -1.429703,     0.014388
  1912.850,    -1.003895,     0.004268
  1912.900,    -0.477227,    -0.046716
  1912.950,    -0.011695,    -0.046893
  1913.000,     0.634758,    -0.012914
  1913.050,     1.323676,    -0.045993
  1913.100,     2.019678,    -0.048635
  1913.150,     2.810847,    -0.025235
  1913.200,     3.382445,    -0.034794
  1913.250,     3.852657,    -0.014735
  1913.300,     3.999634,    -0.012014
  1913.350,     3.976088,    -0.003021
  1913.400,     3.647489,    -0.000302
  1913.450,     3.094936,     0.005109
  1913.500,     2.409765,     0.009432
  1913.550,     1.684942,     0.028802
  1913.600,     0.949316,     0.024198
  1913.650,     0.379200,     0.035245
  1913.700,    -0.094848,     0.014189
  1913.750,    -0.434890,    -0.001228
  1913.800,    -0.486911,    -0.022246
  1913.850,    -0.406982,    -0.017952
  1913.900,    -0.248138,    -0.020977
  1913.950,    -0.169202,    -0.024807
  1914.000,    -0.138355,    -0.037737
  1914.050,    -0.278458,    -0.026102
  1914.100,    -0.749861,    -0.040830
  1914.150,    -1.356945,    -0.056570
  1914.200,    -2.209487,    -0.024853
  1914.250,    -3.015631,    -0.015106
  1914.300,    -3.991262,     0.002727
  1914.350,    -4.831212,    -0.017205
  1914.400,    -5.735063,     0.034936
  1914.450,    -6.435367,     0.019048
  1914.500,    -7.071448,     0.012471
